FID,gid,name,state_name,crops,manure,forest,primmill,secmill,urban,landfill,total
ReAtlas_biomass.3065,3065,Walker,Alabama,0,2171.646,70135,92261,273.377,8532.087,1668.901,177464.591
ReAtlas_biomass.76,76,Logan,West Virginia,0,0,13638,50137,8.165,3681.432,0,67526.954
ReAtlas_biomass.77,77,Raleigh,West Virginia,0,3.839,52447,19293,518.177,7824.618,7491,87708.632
ReAtlas_biomass.112,112,Pierce,Wisconsin,107011.773,256.517,7475,4626,277.459,3747.912,0,237920.573
ReAtlas_biomass.2732,2732,Calhoun,Georgia,22566.833,703.507,20031,0,4.082,860.971,0,69591.144
ReAtlas_biomass.2734,2734,Pierce,Georgia,9801.928,238.2,25123,210801,252.965,1771.676,0,252943.443
ReAtlas_biomass.2735,2735,Early,Georgia,39002.545,92.437,25470,0,0,1600.416,0,119316.901
ReAtlas_biomass.2736,2736,Berrien,Georgia,17144.257,647.096,18890,38070,24.494,2017.63,0,88044.201
ReAtlas_biomass.2737,2737,Ware,Georgia,3238.236,419.481,41232,155775,758.894,4449.942,0,208046.91
ReAtlas_biomass.2739,2739,Mitchell,Georgia,45751.579,3912.478,35484,230609,497.765,2935.85,0,348721.504
ReAtlas_biomass.2741,2741,Brantley,Georgia,521.003,197.144,44053,172346,252.965,1754.202,0,219428.83
ReAtlas_biomass.2743,2743,Cook,Georgia,10965.932,634.114,15014,146395,988.265,1786.189,0,180485.288
ReAtlas_biomass.2744,2744,Colquitt,Georgia,28981.104,1361.94,32530,0,518.177,4883.888,0,85975.173
ReAtlas_biomass.481,481,Rusk,Texas,0,145.175,55857,167348,501.847,5637.249,0,231162.463
ReAtlas_biomass.3069,3069,Fayette,Alabama,1578.109,190.978,29117,99948,501.847,2147.756,0,150682.127
ReAtlas_biomass.3070,3070,Jefferson,Alabama,0,27.375,28211,0,7748.431,67767.86,60525.94,165911.977
ReAtlas_biomass.3071,3071,Talladega,Alabama,5762.622,672.832,29085,224885,1241.23,8689.331,0,285334.667
ReAtlas_biomass.3072,3072,Tuscaloosa,Alabama,2508.253,476.378,55348,378028,2285.748,17989.453,6209.161,469856.312
ReAtlas_biomass.3073,3073,Shelby,Alabama,1225.35,89.061,29894,72457,2285.748,14802.431,7410.361,129827.925
ReAtlas_biomass.84,84,Bayfield,Wisconsin,887.95,25.535,102416,8930,244.8,1582.589,0,114177.017
ReAtlas_biomass.85,85,Douglas,Wisconsin,198.45,10.79,69218,4323,40.824,4664.453,1497.999,80025.095
ReAtlas_biomass.86,86,Ashland,Wisconsin,446.25,1.168,55647,31066,510.012,2039.057,0,89737.377
ReAtlas_biomass.87,87,Iron,Wisconsin,0,0,65584,0,36.742,772.542,0,66404.629
ReAtlas_biomass.88,88,Vilas,Wisconsin,0,0,62889,45182,269.294,2271.563,0,110646.637
ReAtlas_biomass.120,120,Trempealeau,Wisconsin,97267.168,599.78,16129,23209,530.424,2956.264,0,329936.489
ReAtlas_biomass.121,121,Jackson,Wisconsin,51700.094,234.738,46962,15423,8.165,2079.485,1220.595,166893.404
ReAtlas_biomass.122,122,Buffalo,Wisconsin,71494.738,394.793,22690,28310,244.8,1462.453,0,195147.152
ReAtlas_biomass.123,123,Outagamie,Wisconsin,98102.092,461.034,4355,71301,4258.195,16358.452,10203.883,265779.789
ReAtlas_biomass.89,89,Washburn,Wisconsin,11155.317,38.556,66288,16155,261.13,1684.242,1149.79,98236.381
ReAtlas_biomass.124,124,Manitowoc,Wisconsin,61847.448,476.449,4421,6998,530.424,8417.858,10135.327,141657.528
ReAtlas_biomass.125,125,Juneau,Wisconsin,57783.457,97.586,42094,12805,758.894,2507.007,0,149218.911
ReAtlas_biomass.90,90,Sawyer,Wisconsin,3412.392,29.211,104622,103992,289.706,2154.041,330,215346.019
ReAtlas_biomass.91,91,Burnett,Wisconsin,16729.303,35.741,31970,2542,24.494,1829.831,0,54606.539
ReAtlas_biomass.92,92,Forest,Wisconsin,0,0,79187,44483,514.094,1086.843,0,125589.611
ReAtlas_biomass.94,94,Price,Wisconsin,1933.508,42.185,63720,82469,522.259,1753.757,8.886,150667.631
ReAtlas_biomass.95,95,Oneida,Wisconsin,3346.35,0,68322,45568,24.494,3926.69,1118.322,122456.482
ReAtlas_biomass.96,96,Marinette,Wisconsin,20157.781,119.61,87945,105891,1012.759,4310.972,489.096,229754.894
ReAtlas_biomass.97,97,Polk,Wisconsin,76063.101,209.245,14881,3155,559.001,4559.678,0,153350.37
ReAtlas_biomass.98,98,Barron,Wisconsin,87118.791,311.285,25479,23674,314.201,4921.774,0,162505.44
ReAtlas_biomass.99,99,Rusk,Wisconsin,11338.166,127.735,51580,13781,61.236,1706.557,0,81441.011
ReAtlas_biomass.100,100,Lincoln,Wisconsin,5285.824,55.96,68435,64787,803.801,3036.141,207.074,142814.945
ReAtlas_biomass.136,136,Vernon,Wisconsin,76753.163,303.986,17277,51295,497.765,2969.423,0,218826.576
ReAtlas_biomass.137,137,Columbia,Wisconsin,150517.742,430.207,5795,2182,530.424,5667.529,5.532,208166.579
ReAtlas_biomass.138,138,Sauk,Wisconsin,94613.478,765.167,23918,23802,510.012,5941.486,1531.25,231938.915
ReAtlas_biomass.139,139,Dodge,Wisconsin,193155.18,730.633,2228,0,2244.924,8716.955,8969,272242.619
ReAtlas_biomass.140,140,Richland,Wisconsin,37084.433,234.289,16448,0,8.165,1871.848,0,166445.494
ReAtlas_biomass.2761,2761,Washington,Florida,2125.847,6.569,64491,326,0,2447.769,0,104948.746
ReAtlas_biomass.101,101,Langlade,Wisconsin,34322.504,71.756,76084,35187,265.212,2060.888,0,148711.499
ReAtlas_biomass.168,168,Spokane,Washington,96698.95,365.3,32,0,7279.243,46567.618,10213.161,161847.376
ReAtlas_biomass.169,169,Snohomish,Washington,409.314,2841.829,46596,432471,8238.175,68078.185,8864.521,568501.146
ReAtlas_biomass.170,170,Grant,Washington,169880.067,2237.404,0,0,489.6,8290.554,0,181021.146
ReAtlas_biomass.171,171,Lincoln,Washington,268819.05,41.509,0,0,0,1311.858,0,270189.257
ReAtlas_biomass.3082,3082,Chilton,Alabama,483.249,68.746,33493,233594,771.142,4468.68,0,283798.029
ReAtlas_biomass.174,174,Grays Harbor,Washington,0,541.008,109128,289054,1049.501,8183.943,1055.249,409122.812
ReAtlas_biomass.175,175,King,Washington,0,2049.157,30271,177124,32279.861,194150.981,66057,504804.358
ReAtlas_biomass.176,176,Adams,Washington,147116.808,1028.543,2311,0,0,2095.645,540.492,153119.653
ReAtlas_biomass.177,177,Whitman,Washington,423545.036,202.148,0,0,4.082,5157.096,0,428975.73
ReAtlas_biomass.178,178,Mason,Washington,0,0,19447,412135,538.589,5755.684,1605.862,439563.831
ReAtlas_biomass.179,179,Thurston,Washington,0,2103.209,22699,1103,1751.242,24647.879,1837.5,54484.712
ReAtlas_biomass.102,102,Taylor,Wisconsin,25377.834,180.348,44536,5082,77.566,2137.118,0,79427.867
ReAtlas_biomass.103,103,Oconto,Wisconsin,38932.217,234.035,27621,16933,1514.606,3631.652,0,129772.114
ReAtlas_biomass.104,104,Chippewa,Wisconsin,83170.701,390.036,30256,37190,518.177,5666.165,0,188292.258
ReAtlas_biomass.105,105,Door,Wisconsin,22630.539,90.289,5286,258,24.494,2869.203,852.818,72391.69
ReAtlas_biomass.106,106,St. Croix,Wisconsin,109093.638,311.304,10416,0,1057.666,6547.913,0,255559.1
ReAtlas_biomass.107,107,Dunn,Wisconsin,103281.917,315.611,20802,13983,281.542,4232.941,0,240626.176
ReAtlas_biomass.108,108,Marathon,Wisconsin,87864.397,632.587,63345,121642,5057.914,12866.966,8320,307713.915
ReAtlas_biomass.180,180,Pierce,Washington,0,955.197,93375,1356864,11381.551,79688.728,48951,1592374.353
ReAtlas_biomass.181,181,Yakima,Washington,37981.231,9875.623,57642,512116,2277.583,25248.417,14832,660340.914
ReAtlas_biomass.110,110,Clark,Wisconsin,77606.759,660.208,53877,23057,330.53,3606.825,0,166411.494
ReAtlas_biomass.111,111,Shawano,Wisconsin,56975.696,368.158,32584,44278,538.589,4313.032,0,166399.231
ReAtlas_biomass.113,113,Eau Claire,Wisconsin,52219.712,135.319,20161,1962,293.789,9890.774,7469,187563.388
ReAtlas_biomass.3013,3013,Prairie,Arkansas,201934.739,54.018,15595,0,0,1055.94,0,322054.497
ReAtlas_biomass.209,209,Frederick,Virginia,996.701,103.194,8662,24115,783.389,6674.666,8684.907,50117.765
ReAtlas_biomass.210,210,Loudoun,Virginia,9436.282,58.469,18408,1782,1563.595,19300.558,5639.865,57826.389
ReAtlas_biomass.3014,3014,Lonoke,Arkansas,219574.957,555.243,17530,0,32.659,5938.688,0,309325.794
ReAtlas_biomass.3015,3015,Pulaski,Arkansas,30270.2,12.382,20490,0,4282.69,43009.875,11852.809,123217.395
ReAtlas_biomass.3016,3016,Monroe,Arkansas,173223.797,0.952,15854,0,244.8,1135.088,0,208753.86
ReAtlas_biomass.3017,3017,Lee,Arkansas,201902.062,1.905,20328,0,0,1483.35,0,234116.301
ReAtlas_biomass.3018,3018,Saline,Arkansas,0,10.477,46591,49942,257.047,9427.981,0,106832.476
ReAtlas_biomass.3019,3019,Garland,Arkansas,0,184.525,40805,226555,2285.748,10747.455,0,280723.356
ReAtlas_biomass.2687,2687,Houston,Georgia,8764.689,599.424,15175,121423,1012.759,12542.883,1998.681,175557.984
ReAtlas_biomass.520,520,Sabine,Texas,0,37.529,44949,150202,8.165,1125.435,0,196339.441
ReAtlas_biomass.2688,2688,Bulloch,Georgia,26024.644,1377.336,25424,176997,992.347,6835.286,0,283438.85
ReAtlas_biomass.2690,2690,Effingham,Georgia,4838.992,203.562,42207,200023,489.6,4307.415,0,252444.621
ReAtlas_biomass.114,114,Portage,Wisconsin,52156.524,184.16,18524,26855,1277.971,6766.507,1260.469,119031.836
ReAtlas_biomass.3029,3029,Clark,Arkansas,0,954.412,65896,443522,758.894,2969.595,0,531721.373
ReAtlas_biomass.3030,3030,Sevier,Arkansas,0,7459.081,56758,65219,244.8,2198.155,0,132928.414
ReAtlas_biomass.3031,3031,Lincoln,Arkansas,104252.59,2561.572,65059,0,248.882,1695.003,0,197165.123
ReAtlas_biomass.3032,3032,Dallas,Arkansas,0,4.762,78192,325868,0,1201.081,0,410430.34
ReAtlas_biomass.232,232,Augusta,Virginia,4754.148,1933.821,20055,56207,762.977,7487.599,0,99372.24
ReAtlas_biomass.3033,3033,Desha,Arkansas,173755.189,2.857,27963,0,244.8,1970.545,0,226621.802
ReAtlas_biomass.115,115,Wood,Wisconsin,36617.959,271.695,21972,337432,1539.101,7961.633,4141,419013.03
ReAtlas_biomass.3034,3034,Cleveland,Arkansas,0,2721.62,78081,0,489.6,1130.345,0,83846.527
ReAtlas_biomass.3035,3035,Hempstead,Arkansas,0,5744.084,64894,0,8.165,2611.013,0,109190.087
ReAtlas_biomass.3036,3036,Nevada,Arkansas,0,2642.002,148166,137267,244.8,1101.99,0,299573.492
ReAtlas_biomass.3037,3037,Little River,Arkansas,14798.247,1766.25,70701,0,0,1508.58,0,91703.282
ReAtlas_biomass.238,238,Albemarle,Virginia,911.977,62.802,31813,51108,754.812,9023.102,7517.901,103463.158
ReAtlas_biomass.239,239,Westmoreland,Virginia,17695.539,1.582,25545,35653,489.6,1884.63,0,88536.452
ReAtlas_biomass.116,116,Pepin,Wisconsin,35079.681,102.514,5539,12739,8.165,898.3,0,78851.214
ReAtlas_biomass.3038,3038,Ouachita,Arkansas,0,335.715,89992,215831,497.765,3731.65,0,311518.934
ReAtlas_biomass.241,241,Caroline,Virginia,15390.933,4.394,45945,59090,248.882,2584.494,0,125858.585
ReAtlas_biomass.2948,2948,San Bernardino,California,798,6733.572,0,0,20118.391,196048.147,64798.65,291323.48
ReAtlas_biomass.243,243,Essex,Virginia,25427.905,1.406,20010,11708,257.047,1216.846,0,66965.818
ReAtlas_biomass.117,117,Waupaca,Wisconsin,55015.862,271.234,18321,14777,1012.759,5503.515,0,128776.937
ReAtlas_biomass.118,118,Brown,Wisconsin,53176.451,416.189,2629,3500,4364.338,22534.428,22610,130389.357
ReAtlas_biomass.119,119,Kewaunee,Wisconsin,35093.286,325.287,1648,10692,281.542,2005.938,358.58,91543.244
ReAtlas_biomass.2693,2693,Candler,Georgia,7674.471,732.725,23351,0,4.082,1211.104,0,70013.864
ReAtlas_biomass.127,127,Waushara,Wisconsin,62564.951,75.083,11303,7424,261.13,2573.102,0,93739.297
ReAtlas_biomass.244,244,Louisa,Virginia,1662.625,55.954,33029,72498,754.812,3070.507,0,114036.274
ReAtlas_biomass.245,245,Richmond,Virginia,18760.002,0.879,13820,18462,20.412,1265.384,0,52343.244
ReAtlas_biomass.2949,2949,Kern,California,112520.214,11804.357,807,0,2318.407,77284.131,43800.09,249628.295
ReAtlas_biomass.247,247,Rockbridge,Virginia,422.843,159.242,29151,87535,12.247,2345.698,0,121158.225
ReAtlas_biomass.2951,2951,Riverside,California,25379.071,17047.324,0,0,9438.725,177904.56,69963.55,302288.683
ReAtlas_biomass.2952,2952,Santa Barbara,California,1073.236,494.058,0,0,2609.014,46077.8,17445.07,68359.538
ReAtlas_biomass.2953,2953,Orange,California,281.75,1.787,0,0,24698.196,328820.628,129996.64,488505.623
ReAtlas_biomass.251,251,Hanover,Virginia,14307.678,99.27,15873,34727,1322.878,10003.246,0,77466.472
ReAtlas_biomass.2954,2954,Imperial,California,55822.047,103.378,0,0,984.182,16478.133,2473.05,76096.198
ReAtlas_biomass.253,253,King and Queen,Virginia,12236.195,0,29213,11587,489.6,928.964,0,60115.764
ReAtlas_biomass.254,254,Alleghany,Virginia,0,3.691,16721,84636,738.482,1729.496,0,104032.843
ReAtlas_biomass.128,128,Calumet,Wisconsin,52623.031,234.911,1116,0,497.765,4037.413,2695,71168.859
ReAtlas_biomass.255,255,King William,Virginia,15869.647,54.919,34199,20114,497.765,1572.737,0,73173.502
ReAtlas_biomass.2955,2955,Ventura,California,0,585.933,0,0,2379.643,87219.736,42815.608,134246.407
ReAtlas_biomass.2956,2956,Los Angeles,California,204.05,110.909,0,0,61285.205,1089985.027,425124.4,1592450.768
ReAtlas_biomass.2957,2957,San Diego,California,456.536,1889.076,0,0,19297.505,322291.093,91575.81,440162.974
ReAtlas_biomass.259,259,Accomack,Virginia,36082.998,355,10040,18532,252.965,4499.706,0,71649.481
ReAtlas_biomass.260,260,Amherst,Virginia,0,15.817,35581,33880,505.93,3595.43,0,73930.293
ReAtlas_biomass.2958,2958,Navajo,Arizona,0,5289.822,24769,108588,1518.689,10337.481,4613.161,155277.329
ReAtlas_biomass.2965,2965,Maricopa,Arizona,69266.685,4211.158,0,0,28679.076,312336.802,96034.45,515608.276
ReAtlas_biomass.263,263,Buckingham,Virginia,226.523,614.365,50438,21124,244.8,1761.19,0,80188.174
ReAtlas_biomass.2968,2968,Pinal,Arizona,126525.669,2530.277,0,0,1025.006,18496.884,1890,150765.033
ReAtlas_biomass.2969,2969,Yuma,Arizona,66286.724,20.271,0,0,1273.889,16317.618,5397.161,89560.282
ReAtlas_biomass.129,129,Winnebago,Wisconsin,70107.767,165.286,3308,103,844.625,15667.972,17434,154460.985
ReAtlas_biomass.130,130,Monroe,Wisconsin,68105.727,290.352,50887,5032,1738.994,4336.383,739.371,202797.311
ReAtlas_biomass.131,131,La Crosse,Wisconsin,43682.972,312.947,23394,0,1065.83,11098.177,1921,118932.537
ReAtlas_biomass.2970,2970,Pima,Arizona,15945.75,176.546,0,0,2964.038,86101.588,24871.48,131454.62
ReAtlas_biomass.2971,2971,Cochise,Arizona,34206.98,218.521,0,0,20.412,12757.525,4277.161,51675.319
ReAtlas_biomass.268,268,Henrico,Virginia,3489.269,1.406,6419,0,2498.789,30204.698,9750,52856.775
ReAtlas_biomass.2977,2977,Randolph,Arkansas,67689.883,417.787,13189,0,497.765,2104.914,0,85545.159
ReAtlas_biomass.132,132,Green Lake,Wisconsin,53213.109,134.981,1074,0,252.965,1989.202,12869,105539.864
ReAtlas_biomass.2978,2978,Clay,Arkansas,216389.713,7.62,2139,0,257.047,2130.826,0,251320.936
ReAtlas_biomass.2817,2817,Hendry,Florida,518426.3,113.857,2728,0,0,3937.45,0,525265.484
ReAtlas_biomass.272,272,Bedford,Virginia,501.749,235.454,48706,40943,758.894,6805.659,262,98312.586
ReAtlas_biomass.2982,2982,Madison,Arkansas,0,5525.188,20791,26718,497.765,1667.439,0,55441.126
ReAtlas_biomass.2983,2983,Greene,Arkansas,143089.266,33.676,2967,0,252.965,4223.215,0,172781.677
ReAtlas_biomass.275,275,Chesterfield,Virginia,736.03,26.757,24979,0,2988.389,29662.142,22983,82218.778
ReAtlas_biomass.276,276,Appomattox,Virginia,1033.824,51.727,40912,23637,16.33,1726.533,0,69397.731
ReAtlas_biomass.2985,2985,Lawrence,Arkansas,172659.179,630.049,16020,11910,4.082,2239.871,0,210187.708
ReAtlas_biomass.2986,2986,Washington,Arkansas,0,11305.638,18967,42960,2012.371,18094.058,9303.161,102903.026
ReAtlas_biomass.279,279,Amelia,Virginia,3437.475,321.773,47488,30866,750.73,1285.129,9849.161,127084.559
ReAtlas_biomass.280,280,Charles City,Virginia,9969.433,0,20399,14463,746.647,780.772,14592.809,61349.582
ReAtlas_biomass.2987,2987,Stone,Arkansas,0,2505.63,29664,22496,20.412,1363.686,0,56068.743
ReAtlas_biomass.133,133,Marquette,Wisconsin,30857.329,89.769,6920,0,1469.7,1754.751,7665.161,67121.031
ReAtlas_biomass.2904,2904,Shasta,California,714.186,40.175,55646,682133,3739.118,19959.419,6106.23,768608.088
ReAtlas_biomass.2905,2905,Lassen,California,1604.336,45.954,49615,238371,12.247,4235.532,621.5,294561.507
ReAtlas_biomass.2906,2906,Humboldt,California,241.624,2518.656,523294,1392795,571.248,15935.448,4447.791,1940012.978
ReAtlas_biomass.292,292,Prince George,Virginia,7589.595,1.406,42280,22107,505.93,3725.408,0,82485.564
ReAtlas_biomass.2909,2909,Butte,California,158525.12,381.372,11832,408960,1616.666,23711.611,8.68,605371.413
ReAtlas_biomass.2910,2910,Mendocino,California,0,94.675,219404,494491,2776.248,10873.643,7030.601,734812.815
ReAtlas_biomass.134,134,Fond du Lac,Wisconsin,130471.715,507.236,1003,3975,771.142,9940.428,1094,222150.515
ReAtlas_biomass.135,135,Sheboygan,Wisconsin,63095.102,297.759,4356,1657,1563.595,11465.724,385,102139.299
ReAtlas_biomass.141,141,Washington,Wisconsin,47548.258,227.665,1575,976,3000.636,11765.799,30991,110195.093
ReAtlas_biomass.142,142,Ozaukee,Wisconsin,22714.321,90.289,830,0,1282.054,8270.438,0,59990.365
ReAtlas_biomass.143,143,Crawford,Wisconsin,38717.807,179.698,13359,19172,273.377,1804.179,0,175561.914
ReAtlas_biomass.144,144,Dane,Wisconsin,244676.02,787.855,12877,2175,4580.561,43563.085,10724,458083.015
ReAtlas_biomass.145,145,Grant,Wisconsin,207309.387,1329.799,23756,10481,1233.065,5109.904,0,491349.386
ReAtlas_biomass.146,146,Iowa,Wisconsin,79618.531,460.441,8443,2009,493.682,2354.378,0,333744.867
ReAtlas_biomass.2911,2911,Glenn,California,161149.845,2429.773,1407,0,252.965,3209.73,1020.6,169513.656
ReAtlas_biomass.2913,2913,Yuba,California,54645.805,530.439,520,0,779.306,6984.264,21166.44,84725.833
ReAtlas_biomass.297,297,Nottoway,Virginia,139.3,171.939,32755,72863,518.177,1954.249,0,116080.807
ReAtlas_biomass.298,298,Dinwiddie,Virginia,6642.792,135.319,50145,0,4.082,2856.4,1102.5,72700.303
ReAtlas_biomass.299,299,Charlotte,Virginia,1215.656,86.758,74811,75995,257.047,1587.536,0,153973.621
ReAtlas_biomass.2916,2916,Colusa,California,48208.61,18.696,0,0,4.082,2243.341,0,50505.823
ReAtlas_biomass.2917,2917,Placer,California,17709.293,87.797,6606,0,2617.178,28707.462,5173.161,61311.644
ReAtlas_biomass.2918,2918,Sutter,California,175299.262,14.802,0,0,771.142,9126.18,0,185341.905
ReAtlas_biomass.303,303,Franklin,Virginia,1154.976,619.581,50057,34098,563.083,5330.579,94.595,91996.006
ReAtlas_biomass.147,147,Jefferson,Wisconsin,116411.215,561.682,5212,2572,1510.524,7536.863,6965,180273.238
ReAtlas_biomass.148,148,Waukesha,Wisconsin,43280.588,52.349,827,0,3608.626,36302.518,10668.161,113452.59
ReAtlas_biomass.149,149,Milwaukee,Wisconsin,2032.423,0,8,0,4890.679,93512.796,9606.495,113433.057
ReAtlas_biomass.2919,2919,El Dorado,California,0,10.187,32327,280770,559.001,18164.446,1890,333979.09
ReAtlas_biomass.2921,2921,Yolo,California,93142.751,375.588,0,0,1514.606,19488.674,13381.04,128181.555
ReAtlas_biomass.2923,2923,Sonoma,California,728.486,5209.479,9297,110241,6172.733,52953.086,33774.13,219134.278
ReAtlas_biomass.150,150,Green,Wisconsin,110208.776,538.975,2539,428,265.212,3434.208,0,202420.018
ReAtlas_biomass.151,151,Rock,Wisconsin,200006.36,355.098,771,0,1249.394,15588.31,5735.961,287598.057
ReAtlas_biomass.2924,2924,Sacramento,California,45198.915,2843.719,0,0,13002.3,140602.989,30800.29,234471.391
ReAtlas_biomass.2926,2926,Amador,California,0,22.121,1822,341214,12.247,4108.803,1915.615,349152.827
ReAtlas_biomass.2928,2928,Tuolumne,California,0,125.507,18924,293118,285.624,6420.485,2320.17,321283.908
ReAtlas_biomass.310,310,Isle of Wight,Virginia,18446.125,2489.17,34293,139971,20.412,3623.595,0,199044.87
ReAtlas_biomass.311,311,Pittsylvania,Virginia,3138.103,200.065,70628,55066,269.294,7232.891,0,148508.074
ReAtlas_biomass.152,152,Racine,Wisconsin,64549.138,31.691,87,0,1792.066,18945.279,20086.661,118508.515
ReAtlas_biomass.312,312,Montgomery,Virginia,0,173.364,11398,30807,293.789,9790.668,0,52949.021
ReAtlas_biomass.2929,2929,San Joaquin,California,95654.962,16685.745,0,0,5184.468,64970.98,31830.07,215258.19
ReAtlas_biomass.314,314,Lunenburg,Virginia,473.2,10.545,49346,34994,0,1754.297,0,92712.493
ReAtlas_biomass.315,315,Sussex,Virginia,17676.219,1.933,59662,109944,244.8,1500.363,13853.161,205319.934
ReAtlas_biomass.318,318,Halifax,Virginia,2407.872,400.154,57234,26945,36.742,4301.832,0,110868.582
ReAtlas_biomass.2930,2930,Contra Costa,California,6064.189,459.189,0,0,6307.308,109249.823,36274.896,159924.367
ReAtlas_biomass.320,320,Brunswick,Virginia,2766.073,65.649,97382,46209,501.847,2257.945,0,164089.238
ReAtlas_biomass.2931,2931,Stanislaus,California,9699.881,8716.418,2421,0,2898.72,51169.346,9161.81,84806.329
ReAtlas_biomass.153,153,Walworth,Wisconsin,104115.261,299.954,6339,0,803.801,9407.404,28830,178014.692
ReAtlas_biomass.322,322,Southampton,Virginia,29344.843,1618.811,85178,31305,244.8,2061.536,0,152830.09
ReAtlas_biomass.2932,2932,Solano,California,33666.49,280.692,0,0,2081.772,45346.195,7249.921,89277.484
ReAtlas_biomass.324,324,Carroll,Virginia,0,124.591,46408,33093,252.965,3478.367,0,84832.308
ReAtlas_biomass.2935,2935,Madera,California,35161.756,7382.957,8845,0,289.706,14183.508,0,66066.5
ReAtlas_biomass.326,326,Suffolk,Virginia,19113.095,281.697,40338,55389,526.342,7269.127,18119.28,141490.202
ReAtlas_biomass.327,327,Greensville,Virginia,5144.612,1.757,50148,170300,0,1393.946,0,230877.547
ReAtlas_biomass.328,328,Lee,Virginia,385.089,28.12,30264,39890,244.8,2931.542,0,74501.968
ReAtlas_biomass.329,329,Mecklenburg,Virginia,3293.62,171.565,47414,18314,514.094,3831.777,0,81038.899
ReAtlas_biomass.330,330,Scott,Virginia,0,54.529,46766,20764,244.8,2729.014,0,70850.605
ReAtlas_biomass.154,154,Lafayette,Wisconsin,175181.564,625.08,935,0,0,1694.278,0,314134.365
ReAtlas_biomass.331,331,Patrick,Virginia,0,101.197,46162,43311,1004.594,2278.543,0,93286.779
